idx	utterance	label
10087	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier administratif	successions_889_process
10088	J'ai des bénéficiaires nommément désignés, que faire si le bénéficiaire est proposé et est conforme ?	successions_889_process
10089	Saisie des bénéficiaires dans les socles	successions_889_process
10090	Bénéficiaires nommément désignés	successions_889_process
10091	Si un bénéficiaire proposé est conforme	successions_889_process
10092	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier administratif	successions_890_process
10093	J'ai des bénéficiaires nommément désignés, que faire si le bénéficiaire est proposé et est conforme ?	successions_890_process
10094	Saisie des bénéficiaires dans les socles	successions_890_process
10095	Bénéficiaires nommément désignés	successions_890_process
10096	Si un bénéficiaire proposé n'est pas conforme	successions_890_process
10097	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier administratif	successions_891_process
10098	Saisie des bénéficiaires dans les socles	successions_891_process
10099	Saisie des bénéficiaires	successions_891_process
10100	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier administratif	successions_892_process
10101	Saisie des bénéficiaires dans les socles	successions_892_process
10102	Présence d’un PEE ou similaire	successions_892_process
10103	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier administratif	successions_893_process
10104	Saisie des bénéficiaires dans les socles	successions_893_process
10105	Présence d’un contrat PERP dans OMEGA	successions_893_process
10106	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_894_process
10107	Quelles sont les objectifs de la constitution d'un dossier fiscal ?	successions_894_process
10108	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_895_process
10109	Comment savoir la fiscalité à appliquer sur un dossier ?	successions_895_process
10110	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_896_process
10111	Quelle est la fiscalité d'un contrat souscrit avant le 20/11/1991 pour un versement avant le 13/10/1998 ?	successions_896_process
10112	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_897_process
10113	Quelle est la fiscalité d'un contrat souscrit avant le 20/11/1991 pour un versement depuis le 13/10/1998 ?	successions_897_process
10114	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_898_process
10115	Quelle est la fiscalité d'un contrat souscrit depuis le 21/11/1991 pour un versement avant le 13/10/1998 ?	successions_898_process
10116	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_899_process
10117	Quelle est la fiscalité d'un contrat souscrit depuis le 21/11/1991 pour un versement depuis le 13/10/1998 ?	successions_899_process
10118	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_900_process
10119	Que faire quand je connais la fiscalité à appliquer sur un versement ?	successions_900_process
10120	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_901_process
10121	Détermination de la fiscalité	successions_901_process
10122	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_902_process
10123	Analyse des pièces fiscales	successions_902_process
10124	Pièces d’exonération	successions_902_process
10125	Exonération TEPA – conjoint ou partenaire de PACS	successions_902_process
10126	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_903_process
10127	Analyse des pièces fiscales	successions_903_process
10128	Pièces d’exonération	successions_903_process
10129	Exonération TEPA – frère ou sœur	successions_903_process
10130	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_904_process
10131	Analyse des pièces fiscales	successions_904_process
10132	Pièces d’exonération	successions_904_process
10133	Exonération TEPA – frère ou sœur	successions_904_process
10134	Pièces	successions_904_process
10135	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_905_process
10136	Quelles sont les pièces nécessaires pour une défiscalisation d'un non-résident ?	successions_905_process
10137	Analyse des pièces fiscales	successions_905_process
10138	Pièces d’exonération	successions_905_process
10139	Exonération pour non résidence	successions_905_process
10140	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_906_process
10141	Quelles sont les pièces nécessaires pour une défiscalisation d'un non-résident ?	successions_906_process
10142	Analyse des pièces fiscales	successions_906_process
10143	Pièces d’exonération	successions_906_process
10144	Exonération pour non résidence	successions_906_process
10145	Pièces	successions_906_process
10146	La date de survenance du décès est antérieure au 31/07/2011	successions_906_process
10147	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_907_process
10148	Quelles sont les pièces nécessaires pour une défiscalisation d'un non-résident ?	successions_907_process
10149	Analyse des pièces fiscales	successions_907_process
10150	Pièces d’exonération	successions_907_process
10151	Exonération pour non résidence	successions_907_process
10152	Pièces	successions_907_process
10153	La date de survenance du décès est postérieure au 31/07/2011	successions_907_process
10154	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_908_process
10155	Quelles sont les pièces nécessaires pour une défiscalisation d'un non-résident ?	successions_908_process
10156	Analyse des pièces fiscales	successions_908_process
10157	Pièces 990I – attestation sur l’honneur	successions_908_process
10158	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_909_process
10159	Quelles sont les pièces nécessaires pour une défiscalisation d'un non-résident ?	successions_909_process
10160	Analyse des pièces fiscales	successions_909_process
10161	Pièces 990I – attestation sur l’honneur	successions_909_process
10162	990I : cas de mesure de protection	successions_909_process
10163	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_910_process
10164	Quelles sont les pièces nécessaires pour une défiscalisation d'un non-résident ?	successions_910_process
10165	Analyse des pièces fiscales	successions_910_process
10166	Pièces 990I – attestation sur l’honneur	successions_910_process
10167	Cas particuliers	successions_910_process
10168	Procédure Instruction Décès - Constitution du dossier bénéficiaire - Vie - Prévoyance - CONTRATS VIE - Constitution du dossier fiscal	successions_911_process
10169	Comment traiter les Pièces 757B ou certificat de non exigibilité ?	successions_911_process
